domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300025719.a:Ga0209252_1000502_31,NA,dsrA,TIGR02064.1,3e-186,631.7,0.4,3.4e-186,631.5,0.4,1,1,0,0,1,1,1,1,3300025719_14
3300025722.a:Ga0209660_1000340_8,NA,dsrA,TIGR02064.1,3e-186,631.7,0.4,3.4e-186,631.5,0.4,1,1,0,0,1,1,1,1,3300025722_10
3300025770.a:Ga0209362_1001104_7,NA,dsrA,TIGR02064.1,3e-186,631.7,0.4,3.4e-186,631.5,0.4,1,1,0,0,1,1,1,1,3300025770_16
3300025823.a:Ga0210123_1000183_28,NA,dsrA,TIGR02064.1,3e-186,631.6,0.2,3.6e-186,631.4,0.2,1,1,0,0,1,1,1,1,3300025823_12
3300027844.a:Ga0209501_10034063_4,NA,dsrA,TIGR02064.1,5.4e-186,630.8,0.2,6.1e-186,630.6,0.2,1,1,0,0,1,1,1,1,3300027844_55
2225789004.a:2227505173_3,NA,dsrA,TIGR02064.1,5.4e-186,630.8,0,6.2e-186,630.6,0,1,1,0,0,1,1,1,1,2225789004_11
3300020294.a:Ga0211520_1002773_1,NA,dsrA,TIGR02064.1,7.1e-186,630.4,0.2,8.1e-186,630.2,0.2,1,1,0,0,1,1,1,1,3300020294_2
3300020374.a:Ga0211477_10001813_7,NA,dsrA,TIGR02064.1,7.1e-186,630.4,0.2,8.1e-186,630.2,0.2,1,1,0,0,1,1,1,1,3300020374_8
3300020428.a:Ga0211521_10000062_63,NA,dsrA,TIGR02064.1,7.1e-186,630.4,0.2,8.1e-186,630.2,0.2,1,1,0,0,1,1,1,1,3300020428_22
3300020381.a:Ga0211476_10008298_8,NA,dsrA,TIGR02064.1,7.1e-186,630.4,0.2,8.1e-186,630.2,0.2,1,1,0,0,1,1,1,1,3300020381_9
3300020468.a:Ga0211475_10023605_1,NA,dsrA,TIGR02064.1,7.1e-186,630.4,0.2,8.1e-186,630.2,0.2,1,1,0,0,1,1,1,1,3300020468_13
3300000983.a:BBAY69_10000893_28,NA,dsrA,TIGR02064.1,7.2e-186,630.4,0.3,8.2e-186,630.2,0.3,1,1,0,0,1,1,1,1,3300000983_14
3300027536.a:Ga0209163_1000005_307,NA,dsrA,TIGR02064.1,7.5e-186,630.3,0.1,8.5e-186,630.2,0.1,1,1,0,0,1,1,1,1,3300027536_24
3300027690.a:Ga0209164_1000040_115,NA,dsrA,TIGR02064.1,7.5e-186,630.3,0.1,8.5e-186,630.2,0.1,1,1,0,0,1,1,1,1,3300027690_30
3300027536.a:Ga0209163_1000417_28,NA,dsrA,TIGR02064.1,8.7e-186,630.1,0.3,9.8e-186,630,0.3,1,1,0,0,1,1,1,1,3300027536_25
3300027592.a:Ga0209270_1000984_42,NA,dsrA,TIGR02064.1,8.7e-186,630.1,0.3,9.8e-186,630,0.3,1,1,0,0,1,1,1,1,3300027592_33
3300020440.a:Ga0211518_10007652_6,NA,dsrA,TIGR02064.1,9.1e-186,630.1,0.2,1e-185,629.9,0.2,1,1,0,0,1,1,1,1,3300020440_15
3300024185.a:Ga0228669_1000068_10,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300024185_14
3300024221.a:Ga0228666_1000015_139,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300024221_13
3300024313.a:Ga0228624_1000024_109,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300024313_17
3300024318.a:Ga0233400_1000265_22,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300024318_13
3300024326.a:Ga0228652_1000048_109,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300024326_14
3300028416.a:Ga0228614_1000256_33,NA,dsrA,TIGR02064.1,1.3e-185,629.6,0.7,1.5e-185,629.4,0.7,1,1,0,0,1,1,1,1,3300028416_11
3300029251.a:Ga0167475_101012_24,NA,dsrA,TIGR02064.1,1.5e-185,629.3,0.1,1.7e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029251_16
3300029603.a:Ga0245139_100003_368,NA,dsrA,TIGR02064.1,1.6e-185,629.3,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029603_13
3300029377.a:Ga0243903_1001184_4,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029377_33
3300029379.a:Ga0243906_1000562_11,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029379_20
3300029380.a:Ga0243900_1000582_15,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029380_38
3300029381.a:Ga0243902_1000420_33,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029381_22
3300029382.a:Ga0243901_1002691_5,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029382_15
3300029439.a:Ga0243904_1002197_4,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029439_26
3300029447.a:Ga0243899_1000341_32,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.8e-185,629.1,0.1,1,1,0,0,1,1,1,1,3300029447_23
3300029117.a:Ga0168818_100004_142,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029117_9
3300029128.a:Ga0168745_100075_14,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029128_16
3300029245.a:Ga0168762_103181_10,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029245_21
3300029246.a:Ga0168681_100474_15,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029246_24
3300029365.a:Ga0243866_1000104_120,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029365_21
3300029567.a:Ga0244886_107732_3,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029567_29
3300029757.a:Ga0243876_102309_9,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029757_17
3300029796.a:Ga0243875_1002511_11,NA,dsrA,TIGR02064.1,1.6e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029796_22
3300022225.a:Ga0187833_10000418_32,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300022225_29
3300025265.a:Ga0208467_1000019_23,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300025265_5
3300026202.a:Ga0207984_1000286_31,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026202_13
3300026205.a:Ga0208406_1000111_23,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026205_9
3300026208.a:Ga0208640_1000028_40,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026208_15
3300026211.a:Ga0208132_1001066_7,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026211_15
3300020262.a:Ga0211537_1000031_54,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020262_13
3300020295.a:Ga0211530_1000023_74,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020295_9
3300020361.a:Ga0211531_1000036_63,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.5,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020361_18
3300006093.a:Ga0082019_1000027_8,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300006093_4
3300012950.a:Ga0163108_10000587_25,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300012950_36
3300020300.a:Ga0211662_1000022_22,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020300_11
3300020330.a:Ga0211572_1000225_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020330_15
3300020333.a:Ga0211661_1000067_31,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020333_13
3300020338.a:Ga0211571_1000225_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020338_18
3300020344.a:Ga0211570_1000204_22,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020344_16
3300020373.a:Ga0211660_10000207_43,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020373_34
3300020449.a:Ga0211642_10002783_7,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300020449_25
3300022227.a:Ga0187827_10001824_22,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300022227_43
3300025776.a:Ga0208699_1000004_82,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300025776_5
3300026193.a:Ga0208129_1000483_17,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026193_14
3300026199.a:Ga0208638_1000087_68,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026199_14
3300026200.a:Ga0208894_1000126_55,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026200_14
3300026206.a:Ga0207988_1000296_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026206_16
3300026210.a:Ga0208642_1000230_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026210_13
3300026256.a:Ga0208639_1000607_19,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026256_16
3300026259.a:Ga0208896_1000257_23,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026259_11
3300026261.a:Ga0208524_1000232_14,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026261_12
3300026267.a:Ga0208278_1000247_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026267_16
3300026268.a:Ga0208641_1000277_23,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026268_12
3300026279.a:Ga0208411_1000509_13,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.4,1.9e-185,629,0.5,1,1,0,0,1,1,1,1,3300026279_13
3300029292.a:Ga0167469_100014_180,NA,dsrA,TIGR02064.1,1.7e-185,629.2,0.1,1.9e-185,629,0.1,1,1,0,0,1,1,1,1,3300029292_13
3300005326.a:Ga0074195_1000338_81,NA,dsrA,TIGR02064.1,1.8e-185,629.1,0,2.2e-185,628.8,0,1,1,0,0,1,1,1,1,3300005326_13
3300027566.a:Ga0209639_1000510_3,NA,dsrA,TIGR02064.1,1.8e-185,629.1,0,2.2e-185,628.8,0,1,1,0,0,1,1,1,1,3300027566_9
3300009702.a:Ga0114931_10000445_32,NA,dsrA,TIGR02064.1,2e-185,629,0.1,2.3e-185,628.7,0.1,1,1,0,0,1,1,1,1,3300009702_49
3300010299.a:Ga0129342_1000374_6,NA,dsrA,TIGR02064.1,2.2e-185,628.8,0.2,2.5e-185,628.6,0.2,1,1,0,0,1,1,1,1,3300010299_6
3300025815.a:Ga0208785_1000059_41,NA,dsrA,TIGR02064.1,2.2e-185,628.8,0.2,2.5e-185,628.6,0.2,1,1,0,0,1,1,1,1,3300025815_3
3300025828.a:Ga0208547_1000078_15,NA,dsrA,TIGR02064.1,2.2e-185,628.8,0.2,2.5e-185,628.6,0.2,1,1,0,0,1,1,1,1,3300025828_6
3300028176.a:Ga0268284_1000268_28,NA,dsrA,TIGR02064.1,2.8e-185,628.4,0.1,3.2e-185,628.3,0.1,1,1,0,0,1,1,1,1,3300028176_9
3300028298.a:Ga0268280_1000265_38,NA,dsrA,TIGR02064.1,2.8e-185,628.4,0.1,3.2e-185,628.3,0.1,1,1,0,0,1,1,1,1,3300028298_11
3300027057.a:Ga0207796_1000799_2,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300027057_6
3300005067.a:Ga0070767_1136163_14,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.2,5.2e-185,627.6,0.2,1,1,0,0,1,1,1,1,3300005067_8
3300005101.a:Ga0072934_10067571_4,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.2,5.2e-185,627.6,0.2,1,1,0,0,1,1,1,1,3300005101_4
3300026969.a:Ga0207830_100022_199,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300026969_4
3300026975.a:Ga0207799_100081_60,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300026975_5
3300026977.a:Ga0207832_100038_88,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300026977_4
3300026978.a:Ga0207734_100013_207,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300026978_4
3300027021.a:Ga0207721_100051_24,NA,dsrA,TIGR02064.1,4.5e-185,627.8,0.1,5.2e-185,627.6,0.1,1,1,0,0,1,1,1,1,3300027021_2
3300025161.a:Ga0209381_1001434_27,NA,dsrA,TIGR02064.1,6.1e-185,627.3,0.1,7e-185,627.2,0.1,1,1,0,0,1,1,1,1,3300025161_45
3300029227.a:Ga0168687_100023_178,NA,dsrA,TIGR02064.1,6.7e-185,627.2,0.1,7.6e-185,627,0.1,1,1,0,0,1,1,1,1,3300029227_14
3300029250.a:Ga0167474_1000080_39,NA,dsrA,TIGR02064.1,6.7e-185,627.2,0.1,7.6e-185,627,0.1,1,1,0,0,1,1,1,1,3300029250_14
3300000558.a:Draft_10017497_13,NA,dsrA,TIGR02064.1,7e-185,627.1,0.3,8e-185,627,0.3,1,1,0,0,1,1,1,1,3300000558_15
3300029194.a:Ga0168692_100287_7,NA,dsrA,TIGR02064.1,7.2e-185,627.1,0.1,8.1e-185,626.9,0.1,1,1,0,0,1,1,1,1,3300029194_17
3300029243.a:Ga0168713_100072_48,NA,dsrA,TIGR02064.1,7.2e-185,627.1,0.1,8.1e-185,626.9,0.1,1,1,0,0,1,1,1,1,3300029243_11
3300029493.a:Ga0244010_1001019_33,NA,dsrA,TIGR02064.1,1.2e-184,626.4,0.1,1.4e-184,626.2,0.1,1,1,0,0,1,1,1,1,3300029493_20
3300029494.a:Ga0244011_1000238_45,NA,dsrA,TIGR02064.1,1.2e-184,626.4,0.1,1.4e-184,626.2,0.1,1,1,0,0,1,1,1,1,3300029494_16
3300025883.a:Ga0209456_10000044_31,NA,dsrA,TIGR02064.1,1.3e-184,626.3,0.2,1.5e-184,626.1,0.2,1,1,0,0,1,1,1,1,3300025883_6
3300025895.a:Ga0209567_10000027_50,NA,dsrA,TIGR02064.1,1.3e-184,626.3,0.2,1.5e-184,626.1,0.2,1,1,0,0,1,1,1,1,3300025895_7
3300021256.a:Ga0223826_10037728_2,NA,dsrA,TIGR02064.1,1.5e-184,626.1,0.1,1.7e-184,625.9,0.1,1,1,0,0,1,1,1,1,3300021256_65
3300000230.a:TB_GS10_10DRAFT_10011143_1,NA,dsrA,TIGR02064.1,2.1e-184,625.6,0.2,2.4e-184,625.4,0.2,1,1,0,0,1,1,1,1,3300000230_10
3300000236.a:TB_FS08_3DRAFT_1002219_1,NA,dsrA,TIGR02064.1,2.1e-184,625.6,0.2,2.4e-184,625.4,0.2,1,1,0,0,1,1,1,1,3300000236_4
3300017992.a:Ga0180435_10002439_20,NA,dsrA,TIGR02064.1,2.1e-184,625.5,0.2,2.5e-184,625.3,0.2,1,1,0,0,1,1,1,1,3300017992_66
3300027536.a:Ga0209163_1000647_21,NA,dsrA,TIGR02064.1,3.4e-184,624.9,0.1,3.9e-184,624.7,0.1,1,1,0,0,1,1,1,1,3300027536_5
3300027592.a:Ga0209270_1000966_16,NA,dsrA,TIGR02064.1,3.4e-184,624.9,0.1,3.9e-184,624.7,0.1,1,1,0,0,1,1,1,1,3300027592_7
3300026209.a:Ga0207989_1000316_11,NA,dsrA,TIGR02064.1,3.5e-184,624.8,0.6,4e-184,624.7,0.6,1,1,0,0,1,1,1,1,3300026209_17
3300004085.a:Ga0066187_1000486_13,NA,dsrA,TIGR02064.1,4.9e-184,624.4,0.1,5.6e-184,624.2,0.1,1,1,0,0,1,1,1,1,3300004085_4
3300026510.a:Ga0256840_1000140_44,NA,dsrA,TIGR02064.1,5e-184,624.3,1.9,5.7e-184,624.1,1.9,1,1,0,0,1,1,1,1,3300026510_21
3300025458.a:Ga0209559_1000202_20,NA,dsrA,TIGR02064.1,5.4e-184,624.2,0,6.1e-184,624.1,0,1,1,0,0,1,1,1,1,3300025458_2
3300025488.a:Ga0209141_1000242_16,NA,dsrA,TIGR02064.1,5.4e-184,624.2,0,6.1e-184,624.1,0,1,1,0,0,1,1,1,1,3300025488_2
3300025602.a:Ga0209361_1001734_12,NA,dsrA,TIGR02064.1,5.4e-184,624.2,0,6.1e-184,624.1,0,1,1,0,0,1,1,1,1,3300025602_8
3300025659.a:Ga0209249_1000781_34,NA,dsrA,TIGR02064.1,5.4e-184,624.2,0,6.1e-184,624.1,0,1,1,0,0,1,1,1,1,3300025659_8
3300027858.a:Ga0209013_10004945_10,NA,dsrA,TIGR02064.1,6e-184,624.1,0.8,7.1e-184,623.8,0.8,1,1,0,0,1,1,1,1,3300027858_43
3300013138.a:Ga0172371_10000965_36,NA,dsrA,TIGR02064.1,9e-184,623.5,0.2,1e-183,623.3,0.2,1,1,0,0,1,1,1,1,3300013138_14
3300027536.a:Ga0209163_1000049_85,NA,dsrA,TIGR02064.1,1e-183,623.3,0.1,1.1e-183,623.2,0.1,1,1,0,0,1,1,1,1,3300027536_10
3300027592.a:Ga0209270_1000055_85,NA,dsrA,TIGR02064.1,1e-183,623.3,0.1,1.1e-183,623.2,0.1,1,1,0,0,1,1,1,1,3300027592_11
3300000125.a:TDF_MC_ARG01_113mDRAFT_c1000015_20,NA,dsrA,TIGR02064.1,1e-183,623.3,0.3,1.2e-183,623.1,0.3,1,1,0,0,1,1,1,1,3300000125_1
3300001601.a:JGI858J16261_1000134_11,NA,dsrA,TIGR02064.1,1e-183,623.3,0.3,1.2e-183,623.1,0.3,1,1,0,0,1,1,1,1,3300001601_1
3300009503.a:Ga0123519_10000603_48,NA,dsrA,TIGR02064.1,1.1e-183,623.2,0.1,1.3e-183,623,0.1,1,1,0,0,1,1,1,1,3300009503_41
3300027863.a:Ga0207433_10007645_10,NA,dsrA,TIGR02064.1,1.1e-183,623.2,0.1,1.3e-183,623,0.1,1,1,0,0,1,1,1,1,3300027863_43
3300017950.a:Ga0181607_10018643_6,NA,dsrA,TIGR02064.1,1.2e-183,623.1,0.6,1.4e-183,622.9,0.6,1,1,0,0,1,1,1,1,3300017950_47
3300018048.a:Ga0181606_10003303_6,NA,dsrA,TIGR02064.1,1.2e-183,623.1,0.6,1.4e-183,622.9,0.6,1,1,0,0,1,1,1,1,3300018048_42
3300022921.a:Ga0255765_1004357_8,NA,dsrA,TIGR02064.1,1.2e-183,623.1,0.6,1.4e-183,622.9,0.6,1,1,0,0,1,1,1,1,3300022921_46
3300027834.a:Ga0209344_10001939_4,NA,dsrA,TIGR02064.1,1.2e-183,623,0.1,1.4e-183,622.9,0.1,1,1,0,0,1,1,1,1,3300027834_24
3300027051.a:Ga0209269_1000015_152,NA,dsrA,TIGR02064.1,1.4e-183,622.9,0,1.6e-183,622.7,0,1,1,0,0,1,1,1,1,3300027051_6
3300000115.a:DelMOSum2011_c10000079_12,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300000115_26
3300017697.a:Ga0180120_10003487_9,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300017697_18
3300020169.a:Ga0206127_1000186_24,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300020169_28
3300020182.a:Ga0206129_10000484_2,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300020182_42
3300020185.a:Ga0206131_10001192_22,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300020185_47
3300020187.a:Ga0206130_10000125_108,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300020187_40
3300020595.a:Ga0206126_10027663_2,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300020595_32
3300023109.a:Ga0233432_10004175_10,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300023109_43
3300024264.a:Ga0233444_10000451_41,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300024264_35
3300025806.a:Ga0208545_1000307_21,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300025806_22
3300025809.a:Ga0209199_1003233_9,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300025809_64
3300028287.a:Ga0257126_1000016_19,NA,dsrA,TIGR02064.1,1.9e-183,622.5,0.7,2.2e-183,622.2,0.7,1,1,0,0,1,1,1,1,3300028287_32
3300025956.a:Ga0210104_1000171_6,NA,dsrA,TIGR02064.1,2.1e-183,622.3,0.2,2.4e-183,622.1,0.2,1,1,0,0,1,1,1,1,3300025956_1
3300025958.a:Ga0210069_1000014_24,NA,dsrA,TIGR02064.1,2.1e-183,622.3,0.2,2.4e-183,622.1,0.2,1,1,0,0,1,1,1,1,3300025958_1
3300007776.a:Ga0105674_1022475_4,NA,dsrA,TIGR02064.1,2.2e-183,622.2,0.1,2.6e-183,622,0.1,1,1,0,0,1,1,1,1,3300007776_9
2004178001.a:gws2_d1_0011_1_66,NA,dsrA,TIGR02064.1,2.3e-183,622.2,0.1,2.6e-183,622,0.1,1,1,0,0,1,1,1,1,2004178001_1
3300025956.a:Ga0210104_1000182_11,NA,dsrA,TIGR02064.1,2.8e-183,621.9,0.2,3.2e-183,621.7,0.2,1,1,0,0,1,1,1,1,3300025956_2
3300025958.a:Ga0210069_1000252_2,NA,dsrA,TIGR02064.1,2.8e-183,621.9,0.2,3.2e-183,621.7,0.2,1,1,0,0,1,1,1,1,3300025958_2
3300005062.a:Ga0070768_1020017_3,NA,dsrA,TIGR02064.1,2.9e-183,621.8,0.2,3.3e-183,621.7,0.2,1,1,0,0,1,1,1,1,3300005062_5
3300028580.a:Ga0268357_100622_7,NA,dsrA,TIGR02064.1,3.1e-183,621.7,0.1,3.5e-183,621.5,0.1,1,1,0,0,1,1,1,1,3300028580_13
3300028582.a:Ga0268360_1001118_7,NA,dsrA,TIGR02064.1,3.1e-183,621.7,0.1,3.5e-183,621.5,0.1,1,1,0,0,1,1,1,1,3300028582_18
3300005512.a:Ga0074648_1000584_20,NA,dsrA,TIGR02064.1,4.4e-183,621.2,0.1,5e-183,621.1,0.1,1,1,0,0,1,1,1,1,3300005512_8
3300012886.a:Ga0160425_1008278_4,NA,dsrA,TIGR02064.1,4.6e-183,621.2,0,5.7e-183,620.9,0,1,1,0,0,1,1,1,1,3300012886_33
3300025968.a:Ga0210103_1000006_16,NA,dsrA,TIGR02064.1,5e-183,621,0.3,5.7e-183,620.9,0.3,1,1,0,0,1,1,1,1,3300025968_2
3300005078.a:Ga0070770_10124921_8,NA,dsrA,TIGR02064.1,6.1e-183,620.8,0.2,6.9e-183,620.6,0.2,1,1,0,0,1,1,1,1,3300005078_15
3300005086.a:Ga0072334_10280105_6,NA,dsrA,TIGR02064.1,6.1e-183,620.8,0.2,6.9e-183,620.6,0.2,1,1,0,0,1,1,1,1,3300005086_29
3300027814.a:Ga0209742_10000163_24,NA,dsrA,TIGR02064.1,9.6e-183,620.1,0.3,1.1e-182,619.9,0.3,1,1,0,0,1,1,1,1,3300027814_3
3300027917.a:Ga0209536_100012510_10,NA,dsrA,TIGR02064.1,9.6e-183,620.1,0.3,1.1e-182,619.9,0.3,1,1,0,0,1,1,1,1,3300027917_72
3300020263.a:Ga0211679_1000521_1,NA,dsrA,TIGR02064.1,1e-182,620.1,0.2,1.1e-182,619.9,0.2,1,1,0,0,1,1,1,1,3300020263_4
3300027323.a:Ga0209426_1000378_42,NA,dsrA,TIGR02064.1,1.1e-182,620,0.2,1.2e-182,619.8,0.2,1,1,0,0,1,1,1,1,3300027323_4
3300020285.a:Ga0211602_1000147_23,NA,dsrA,TIGR02064.1,1.2e-182,619.8,0.2,1.4e-182,619.6,0.2,1,1,0,0,1,1,1,1,3300020285_5
3300020307.a:Ga0211609_1000006_56,NA,dsrA,TIGR02064.1,1.2e-182,619.8,0.2,1.4e-182,619.6,0.2,1,1,0,0,1,1,1,1,3300020307_4
